Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","466","Mali","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","10998.65","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01449.01","Melonseed","2022","2022","t","46762.83","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","0118","Millet","2022","2022","t","1844664","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","23540","Molasses","2022","2022","t","25641.03","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","02910","Natural honey","2022","2022","t","388.66","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21691.07","Oil of sesame seed","2022","2022","t","3323.9","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01239.01","Okra","2022","2022","t","764089","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","80651.11","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01253.01","Onions and shallots, green","2022","2022","t","610576","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01323","Oranges","2022","2022","t","402108","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01241.90","Other beans, green","2022","2022","t","5456","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","1481.22","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","t","1902.69","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","402.25","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","339270.95","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01317","Papayas","2022","2022","t","88196","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01242","Peas, green","2022","2022","t","7256.85","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01651","Pepper (Piper spp.), raw","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","1724","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01510","Potatoes","2022","2022","t","285310","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","105876","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2022","2022","t","100000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","466","Mali","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","9131.59","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","2151.98","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","2391.01","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","02293","Raw milk of camel","2022","2022","t","287580","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","02211","Raw milk of cattle","2022","2022","t","302283","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","02292","Raw milk of goats","2022","2022","t","281386","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","02291","Raw milk of sheep","2022","2022","t","203803","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","0113","Rice","2022","2022","t","2864723","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","389750","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01444","Sesame seed","2022","2022","t","48083","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","358.65","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","273.07","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","0114","Sorghum","2022","2022","t","1603394","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","0141","Soya beans","2022","2022","t","20070","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01801","Sugar beet","2022","2022","t","11191","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01802","Sugar cane","2022","2022","t","676226.85","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01530","Sweet potatoes","2022","2022","t","452193","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01324","Tangerines, mandarins, clementines","2022","2022","t","69574","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01620","Tea leaves","2022","2022","t","92.54","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01234","Tomatoes","2022","2022","t","238447","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","1748.42","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01221","Watermelons","2022","2022","t","416173","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","0111","Wheat","2022","2022","t","33542","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5510","Production","01540","Yams","2022","2022","t","113496","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01371","Almonds, in shell","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01341","Apples","2022","2022","t","10","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01343","Apricots","2022","2022","t","30","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01216","Artichokes","2022","2022","t","1230","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01311","Avocados","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01312","Bananas","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0115","Barley","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","24310.01","Beer of barley, malted","2022","2022","t","18100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","470","Malta","5510","Production","01355.01","Blueberries","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01702","Broad beans and horse beans, dry","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01243","Broad beans and horse beans, green","2022","2022","t","20","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","22241.01","Butter of cow milk","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01212","Cabbages","2022","2022","t","4010","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","2360","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01251","Carrots and turnips","2022","2022","t","1050","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01213","Cauliflowers and broccoli","2022","2022","t","4640","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01199.90","Cereals n.e.c.","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","22252","Cheese from milk of buffalo, fresh or processed","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","22254","Cheese from milk of goats, fresh or processed","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","22253","Cheese from milk of sheep, fresh or processed","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01344.02","Cherries","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","01373","Chestnuts, in shell","2022","2022","t","0","A","Official figure",""
