Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01922.01","Jute, raw or retted","2022","2022","kg/ha","1400","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01922.01","Jute, raw or retted","2022","2022","t","21","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","01922.01","Jute, raw or retted","2023","2023","ha","45","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01922.01","Jute, raw or retted","2023","2023","kg/ha","888.9","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01922.01","Jute, raw or retted","2023","2023","t","40","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","ha","1941","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","kg/ha","1481.7","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","t","2876","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2023","2023","ha","2251","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2023","2023","kg/ha","1358.1","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2023","2023","t","3057","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","01322","Lemons and limes","2022","2022","ha","62501","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01322","Lemons and limes","2022","2022","kg/ha","26164.2","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01322","Lemons and limes","2022","2022","t","1635289","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","01322","Lemons and limes","2023","2023","ha","66399","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01322","Lemons and limes","2023","2023","kg/ha","25969.2","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01322","Lemons and limes","2023","2023","t","1724330","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","01441","Linseed","2022","2022","ha","4653","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01441","Linseed","2022","2022","kg/ha","1176.9","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01441","Linseed","2022","2022","t","5476","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","01441","Linseed","2023","2023","ha","5959","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01441","Linseed","2023","2023","kg/ha","748.4","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01441","Linseed","2023","2023","t","4460","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","21066201","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","5209.2","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0112","Maize (corn)","2022","2022","t","109738941","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","22316340","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","5912.7","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0112","Maize (corn)","2023","2023","t","131950246","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","100465","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01316","Mangoes, guavas and mangosteens","2022","2022","kg/ha","21785.7","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","2188700","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2023","2023","ha","102952","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01316","Mangoes, guavas and mangosteens","2023","2023","kg/ha","22738.3","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01316","Mangoes, guavas and mangosteens","2023","2023","t","2340950","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","21700.02","Margarine and shortening","2022","2022","t","899701","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","01630","Maté leaves","2022","2022","ha","73458","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01630","Maté leaves","2022","2022","kg/ha","8421.2","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01630","Maté leaves","2022","2022","t","618601","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","01630","Maté leaves","2023","2023","ha","82100","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","01630","Maté leaves","2023","2023","kg/ha","8975.6","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01630","Maté leaves","2023","2023","t","736893","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kg/An","245","X","Figure from international organizations",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","10350000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","076","Brazil","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","An","42250000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","076","Brazil","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","kg/An","245","X","Figure from international organizations",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","11160000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","076","Brazil","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","An","45560000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","076","Brazil","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2022","2022","g/An","2377","E","Estimated value",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","14524000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","076","Brazil","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2022","2022","1000 An","6109829","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2023","2023","g/An","2361","E","Estimated value",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","14833000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","076","Brazil","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2023","2023","1000 An","6282786","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2022","2022","g/An","884","E","Estimated value",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","4818","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","076","Brazil","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2022","2022","1000 An","5450","I","Imputed value",""
"QCL","Crops and livestock products","076","Brazil","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2023","2023","g/An","874","E","Estimated value",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","21122","Meat of ducks, fresh or chilled","2023","2023","t","4725","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","076","Brazil","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2023","2023","1000 An","5405","I","Imputed value",""
"QCL","Crops and livestock products","076","Brazil","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2022","2022","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","38641.62","I","Imputed value",""
"QCL","Crops and livestock products","076","Brazil","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","3355221","I","Imputed value",""
"QCL","Crops and livestock products","076","Brazil","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2023","2023","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","39201.11","I","Imputed value",""
"QCL","Crops and livestock products","076","Brazil","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","3403651","I","Imputed value",""
"QCL","Crops and livestock products","076","Brazil","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kg/An","92","A","Official figure",""
